CARRIER_CODE,ORIGIN,ORIGIN_STATE_ABR,DEST,DEST_STATE_ABR,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,ACTUAL_ELAPSED_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,CARRIER_NAME,OriginAirport,OriginLat,OriginLon,DestAirport,DestLat,DestLon
AA,MIA,FL,LGA,NY,2025,2021.0,-4.0,2325,2319.0,-6.0,0.0,,178.0,1096.0,0.0,0.0,0.0,0.0,0.0,American,Miami International Airport,25.79319954,-80.29060364,La Guardia Airport,40.77719879,-73.87259674
AA,ATL,GA,LGA,NY,610,618.0,8.0,815,814.0,-1.0,0.0,,116.0,762.0,0.0,0.0,0.0,0.0,0.0,American,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,La Guardia Airport,40.77719879,-73.87259674
F9,ATL,GA,LGA,NY,612,604.0,-8.0,830,810.0,-20.0,0.0,,126.0,762.0,0.0,0.0,0.0,0.0,0.0,Frontier,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,La Guardia Airport,40.77719879,-73.87259674
DL,ATL,GA,LGA,NY,645,644.0,-1.0,856,843.0,-13.0,0.0,,119.0,762.0,0.0,0.0,0.0,0.0,0.0,Delta,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,La Guardia Airport,40.77719879,-73.87259674
DL,ATL,GA,LGA,NY,745,744.0,-1.0,950,938.0,-12.0,0.0,,114.0,762.0,0.0,0.0,0.0,0.0,0.0,Delta,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,La Guardia Airport,40.77719879,-73.87259674
WN,ATL,GA,LGA,NY,900,903.0,3.0,1105,1059.0,-6.0,0.0,,116.0,762.0,0.0,0.0,0.0,0.0,0.0,Southwest,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,La Guardia Airport,40.77719879,-73.87259674
DL,ATL,GA,LGA,NY,945,948.0,3.0,1156,1141.0,-15.0,0.0,,113.0,762.0,0.0,0.0,0.0,0.0,0.0,Delta,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,La Guardia Airport,40.77719879,-73.87259674
AA,ATL,GA,LGA,NY,1035,1035.0,0.0,1243,1308.0,25.0,0.0,,153.0,762.0,0.0,0.0,25.0,0.0,0.0,American,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,La Guardia Airport,40.77719879,-73.87259674
DL,ATL,GA,LGA,NY,1045,1042.0,-3.0,1253,1241.0,-12.0,0.0,,119.0,762.0,0.0,0.0,0.0,0.0,0.0,Delta,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,La Guardia Airport,40.77719879,-73.87259674
WN,ATL,GA,LGA,NY,1120,1119.0,-1.0,1330,1328.0,-2.0,0.0,,129.0,762.0,0.0,0.0,0.0,0.0,0.0,Southwest,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,La Guardia Airport,40.77719879,-73.87259674
DL,ATL,GA,LGA,NY,1145,1144.0,-1.0,1350,1348.0,-2.0,0.0,,124.0,762.0,0.0,0.0,0.0,0.0,0.0,Delta,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,La Guardia Airport,40.77719879,-73.87259674
DL,ATL,GA,LGA,NY,1245,1241.0,-4.0,1456,1453.0,-3.0,0.0,,132.0,762.0,0.0,0.0,0.0,0.0,0.0,Delta,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,La Guardia Airport,40.77719879,-73.87259674
DL,ATL,GA,LGA,NY,1345,1341.0,-4.0,1557,1543.0,-14.0,0.0,,122.0,762.0,0.0,0.0,0.0,0.0,0.0,Delta,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,La Guardia Airport,40.77719879,-73.87259674
WN,ATL,GA,LGA,NY,1345,1342.0,-3.0,1555,1538.0,-17.0,0.0,,116.0,762.0,0.0,0.0,0.0,0.0,0.0,Southwest,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,La Guardia Airport,40.77719879,-73.87259674
DL,ATL,GA,LGA,NY,1545,1543.0,-2.0,1756,1741.0,-15.0,0.0,,118.0,762.0,0.0,0.0,0.0,0.0,0.0,Delta,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,La Guardia Airport,40.77719879,-73.87259674
DL,ATL,GA,LGA,NY,1745,1746.0,1.0,2003,2001.0,-2.0,0.0,,135.0,762.0,0.0,0.0,0.0,0.0,0.0,Delta,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,La Guardia Airport,40.77719879,-73.87259674
DL,ATL,GA,LGA,NY,1945,1954.0,9.0,2159,2149.0,-10.0,0.0,,115.0,762.0,0.0,0.0,0.0,0.0,0.0,Delta,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,La Guardia Airport,40.77719879,-73.87259674
DL,ATL,GA,LGA,NY,2145,2142.0,-3.0,2354,2339.0,-15.0,0.0,,117.0,762.0,0.0,0.0,0.0,0.0,0.0,Delta,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,La Guardia Airport,40.77719879,-73.87259674
WN,MCI,MO,LGA,NY,820,820.0,0.0,1200,1205.0,5.0,0.0,,165.0,1107.0,0.0,0.0,0.0,0.0,0.0,Southwest,Kansas City International Airport,39.2976,-94.713898,La Guardia Airport,40.77719879,-73.87259674
VX,DAL,TX,LGA,NY,700,650.0,-10.0,1110,1106.0,-4.0,0.0,,196.0,1381.0,0.0,0.0,0.0,0.0,0.0,Virgin America,Dallas Love Field,32.8470993,-96.85179901,La Guardia Airport,40.77719879,-73.87259674
WN,DAL,TX,LGA,NY,935,1007.0,32.0,1345,1416.0,31.0,0.0,,189.0,1381.0,31.0,0.0,0.0,0.0,0.0,Southwest,Dallas Love Field,32.8470993,-96.85179901,La Guardia Airport,40.77719879,-73.87259674
VX,DAL,TX,LGA,NY,1345,1344.0,-1.0,1755,1755.0,0.0,0.0,,191.0,1381.0,0.0,0.0,0.0,0.0,0.0,Virgin America,Dallas Love Field,32.8470993,-96.85179901,La Guardia Airport,40.77719879,-73.87259674
WN,DAL,TX,LGA,NY,1510,1519.0,9.0,1920,1919.0,-1.0,0.0,,180.0,1381.0,0.0,0.0,0.0,0.0,0.0,Southwest,Dallas Love Field,32.8470993,-96.85179901,La Guardia Airport,40.77719879,-73.87259674
WN,DAL,TX,LGA,NY,1745,1741.0,-4.0,2155,2145.0,-10.0,0.0,,184.0,1381.0,0.0,0.0,0.0,0.0,0.0,Southwest,Dallas Love Field,32.8470993,-96.85179901,La Guardia Airport,40.77719879,-73.87259674
WN,MDW,IL,LGA,NY,600,559.0,-1.0,915,852.0,-23.0,0.0,,113.0,725.0,0.0,0.0,0.0,0.0,0.0,Southwest,Chicago Midway International Airport,41.7859993,-87.75240326,La Guardia Airport,40.77719879,-73.87259674
WN,MDW,IL,LGA,NY,745,745.0,0.0,1045,1043.0,-2.0,0.0,,118.0,725.0,0.0,0.0,0.0,0.0,0.0,Southwest,Chicago Midway International Airport,41.7859993,-87.75240326,La Guardia Airport,40.77719879,-73.87259674
WN,MDW,IL,LGA,NY,925,920.0,-5.0,1225,1208.0,-17.0,0.0,,108.0,725.0,0.0,0.0,0.0,0.0,0.0,Southwest,Chicago Midway International Airport,41.7859993,-87.75240326,La Guardia Airport,40.77719879,-73.87259674
WN,MDW,IL,LGA,NY,1310,1310.0,0.0,1605,1556.0,-9.0,0.0,,106.0,725.0,0.0,0.0,0.0,0.0,0.0,Southwest,Chicago Midway International Airport,41.7859993,-87.75240326,La Guardia Airport,40.77719879,-73.87259674
WN,MDW,IL,LGA,NY,1810,1821.0,11.0,2110,2106.0,-4.0,0.0,,105.0,725.0,0.0,0.0,0.0,0.0,0.0,Southwest,Chicago Midway International Airport,41.7859993,-87.75240326,La Guardia Airport,40.77719879,-73.87259674
DL,MSY,LA,LGA,NY,605,610.0,5.0,959,1000.0,1.0,0.0,,170.0,1183.0,0.0,0.0,0.0,0.0,0.0,Delta,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323,La Guardia Airport,40.77719879,-73.87259674
DL,MSY,LA,LGA,NY,1200,1159.0,-1.0,1552,1541.0,-11.0,0.0,,162.0,1183.0,0.0,0.0,0.0,0.0,0.0,Delta,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323,La Guardia Airport,40.77719879,-73.87259674
DL,MSY,LA,LGA,NY,1720,1707.0,-13.0,2116,2039.0,-37.0,0.0,,152.0,1183.0,0.0,0.0,0.0,0.0,0.0,Delta,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323,La Guardia Airport,40.77719879,-73.87259674
WN,IND,IN,LGA,NY,800,758.0,-2.0,955,949.0,-6.0,0.0,,111.0,660.0,0.0,0.0,0.0,0.0,0.0,Southwest,Indianapolis International Airport,39.7173,-86.294403,La Guardia Airport,40.77719879,-73.87259674
WN,HOU,TX,LGA,NY,1040,1054.0,14.0,1455,1508.0,13.0,0.0,,194.0,1428.0,0.0,0.0,0.0,0.0,0.0,Southwest,William P Hobby Airport,29.64539909,-95.27890015,La Guardia Airport,40.77719879,-73.87259674
WN,HOU,TX,LGA,NY,1835,1833.0,-2.0,2245,2242.0,-3.0,0.0,,189.0,1428.0,0.0,0.0,0.0,0.0,0.0,Southwest,William P Hobby Airport,29.64539909,-95.27890015,La Guardia Airport,40.77719879,-73.87259674
NK,MYR,SC,LGA,NY,943,937.0,-6.0,1133,1113.0,-20.0,0.0,,96.0,563.0,0.0,0.0,0.0,0.0,0.0,Spirit,Myrtle Beach International Airport,33.67969894,-78.92829895,La Guardia Airport,40.77719879,-73.87259674
NK,MYR,SC,LGA,NY,1413,1402.0,-11.0,1559,1550.0,-9.0,0.0,,108.0,563.0,0.0,0.0,0.0,0.0,0.0,Spirit,Myrtle Beach International Airport,33.67969894,-78.92829895,La Guardia Airport,40.77719879,-73.87259674
UA,MTJ,CO,LGA,NY,1300,1324.0,24.0,1917,1907.0,-10.0,0.0,,223.0,1810.0,0.0,0.0,0.0,0.0,0.0,United,Montrose Regional Airport,38.50979996,-107.8939972,La Guardia Airport,40.77719879,-73.87259674
WN,CLT,NC,MDW,IL,910,907.0,-3.0,1015,951.0,-24.0,0.0,,104.0,584.0,0.0,0.0,0.0,0.0,0.0,Southwest,Charlotte Douglas International Airport,35.2140007,-80.94309998,Chicago Midway International Airport,41.7859993,-87.75240326
WN,LAS,NV,MDW,IL,825,825.0,0.0,1350,1340.0,-10.0,0.0,,195.0,1521.0,0.0,0.0,0.0,0.0,0.0,Southwest,McCarran International Airport,36.08010101,-115.1520004,Chicago Midway International Airport,41.7859993,-87.75240326
WN,LAS,NV,MDW,IL,915,917.0,2.0,1445,1427.0,-18.0,0.0,,190.0,1521.0,0.0,0.0,0.0,0.0,0.0,Southwest,McCarran International Airport,36.08010101,-115.1520004,Chicago Midway International Airport,41.7859993,-87.75240326
WN,LAS,NV,MDW,IL,1035,1041.0,6.0,1605,1556.0,-9.0,0.0,,195.0,1521.0,0.0,0.0,0.0,0.0,0.0,Southwest,McCarran International Airport,36.08010101,-115.1520004,Chicago Midway International Airport,41.7859993,-87.75240326
WN,LAS,NV,MDW,IL,1435,1439.0,4.0,2005,1947.0,-18.0,0.0,,188.0,1521.0,0.0,0.0,0.0,0.0,0.0,Southwest,McCarran International Airport,36.08010101,-115.1520004,Chicago Midway International Airport,41.7859993,-87.75240326
WN,LAS,NV,MDW,IL,1605,1633.0,28.0,2130,2137.0,7.0,0.0,,184.0,1521.0,0.0,0.0,0.0,0.0,0.0,Southwest,McCarran International Airport,36.08010101,-115.1520004,Chicago Midway International Airport,41.7859993,-87.75240326
WN,LAS,NV,MDW,IL,1705,1706.0,1.0,2230,2227.0,-3.0,0.0,,201.0,1521.0,0.0,0.0,0.0,0.0,0.0,Southwest,McCarran International Airport,36.08010101,-115.1520004,Chicago Midway International Airport,41.7859993,-87.75240326
WN,LAS,NV,MDW,IL,1835,1909.0,34.0,2355,14.0,19.0,0.0,,185.0,1521.0,19.0,0.0,0.0,0.0,0.0,Southwest,McCarran International Airport,36.08010101,-115.1520004,Chicago Midway International Airport,41.7859993,-87.75240326
WN,SEA,WA,MDW,IL,620,618.0,-2.0,1230,1207.0,-23.0,0.0,,229.0,1733.0,0.0,0.0,0.0,0.0,0.0,Southwest,Seattle Tacoma International Airport,47.44900131,-122.3089981,Chicago Midway International Airport,41.7859993,-87.75240326
WN,SEA,WA,MDW,IL,1355,1354.0,-1.0,1950,1959.0,9.0,0.0,,245.0,1733.0,0.0,0.0,0.0,0.0,0.0,Southwest,Seattle Tacoma International Airport,47.44900131,-122.3089981,Chicago Midway International Airport,41.7859993,-87.75240326
WN,DEN,CO,MDW,IL,630,628.0,-2.0,950,942.0,-8.0,0.0,,134.0,895.0,0.0,0.0,0.0,0.0,0.0,Southwest,Denver International Airport,39.86169815,-104.6729965,Chicago Midway International Airport,41.7859993,-87.75240326
WN,DEN,CO,MDW,IL,835,836.0,1.0,1155,1148.0,-7.0,0.0,,132.0,895.0,0.0,0.0,0.0,0.0,0.0,Southwest,Denver International Airport,39.86169815,-104.6729965,Chicago Midway International Airport,41.7859993,-87.75240326
WN,DEN,CO,MDW,IL,1215,1215.0,0.0,1535,1519.0,-16.0,0.0,,124.0,895.0,0.0,0.0,0.0,0.0,0.0,Southwest,Denver International Airport,39.86169815,-104.6729965,Chicago Midway International Airport,41.7859993,-87.75240326
WN,DEN,CO,MDW,IL,1530,1522.0,-8.0,1850,1820.0,-30.0,0.0,,118.0,895.0,0.0,0.0,0.0,0.0,0.0,Southwest,Denver International Airport,39.86169815,-104.6729965,Chicago Midway International Airport,41.7859993,-87.75240326
WN,DEN,CO,MDW,IL,1645,1712.0,27.0,2000,2012.0,12.0,0.0,,120.0,895.0,0.0,0.0,0.0,0.0,0.0,Southwest,Denver International Airport,39.86169815,-104.6729965,Chicago Midway International Airport,41.7859993,-87.75240326
WN,DEN,CO,MDW,IL,1900,1859.0,-1.0,2220,2201.0,-19.0,0.0,,122.0,895.0,0.0,0.0,0.0,0.0,0.0,Southwest,Denver International Airport,39.86169815,-104.6729965,Chicago Midway International Airport,41.7859993,-87.75240326
WN,SLC,UT,MDW,IL,825,825.0,0.0,1235,1209.0,-26.0,0.0,,164.0,1259.0,0.0,0.0,0.0,0.0,0.0,Southwest,Salt Lake City International Airport,40.78839874,-111.9779968,Chicago Midway International Airport,41.7859993,-87.75240326
WN,SLC,UT,MDW,IL,1535,1535.0,0.0,1935,1925.0,-10.0,0.0,,170.0,1259.0,0.0,0.0,0.0,0.0,0.0,Southwest,Salt Lake City International Airport,40.78839874,-111.9779968,Chicago Midway International Airport,41.7859993,-87.75240326
WN,PDX,OR,MDW,IL,630,628.0,-2.0,1230,1221.0,-9.0,0.0,,233.0,1751.0,0.0,0.0,0.0,0.0,0.0,Southwest,Portland International Airport,45.58869934,-122.5979996,Chicago Midway International Airport,41.7859993,-87.75240326
WN,PDX,OR,MDW,IL,1420,1603.0,103.0,2015,2145.0,90.0,0.0,,222.0,1751.0,90.0,0.0,0.0,0.0,0.0,Southwest,Portland International Airport,45.58869934,-122.5979996,Chicago Midway International Airport,41.7859993,-87.75240326
WN,PDX,OR,MDW,IL,1730,1728.0,-2.0,2325,2300.0,-25.0,0.0,,212.0,1751.0,0.0,0.0,0.0,0.0,0.0,Southwest,Portland International Airport,45.58869934,-122.5979996,Chicago Midway International Airport,41.7859993,-87.75240326
WN,SFO,CA,MDW,IL,610,621.0,11.0,1220,1212.0,-8.0,0.0,,231.0,1855.0,0.0,0.0,0.0,0.0,0.0,Southwest,San Francisco International Airport,37.61899948,-122.375,Chicago Midway International Airport,41.7859993,-87.75240326
WN,MSP,MN,MDW,IL,555,558.0,3.0,730,721.0,-9.0,0.0,,83.0,349.0,0.0,0.0,0.0,0.0,0.0,Southwest,Minneapolis-St Paul International/Wold-Chamberlain Airport,44.88199997,-93.22180176,Chicago Midway International Airport,41.7859993,-87.75240326
WN,MSP,MN,MDW,IL,715,712.0,-3.0,850,836.0,-14.0,0.0,,84.0,349.0,0.0,0.0,0.0,0.0,0.0,Southwest,Minneapolis-St Paul International/Wold-Chamberlain Airport,44.88199997,-93.22180176,Chicago Midway International Airport,41.7859993,-87.75240326
WN,MSP,MN,MDW,IL,925,926.0,1.0,1055,1056.0,1.0,0.0,,90.0,349.0,0.0,0.0,0.0,0.0,0.0,Southwest,Minneapolis-St Paul International/Wold-Chamberlain Airport,44.88199997,-93.22180176,Chicago Midway International Airport,41.7859993,-87.75240326
WN,MSP,MN,MDW,IL,1230,1234.0,4.0,1400,1354.0,-6.0,0.0,,80.0,349.0,0.0,0.0,0.0,0.0,0.0,Southwest,Minneapolis-St Paul International/Wold-Chamberlain Airport,44.88199997,-93.22180176,Chicago Midway International Airport,41.7859993,-87.75240326
WN,MSP,MN,MDW,IL,1810,1806.0,-4.0,1950,1922.0,-28.0,0.0,,76.0,349.0,0.0,0.0,0.0,0.0,0.0,Southwest,Minneapolis-St Paul International/Wold-Chamberlain Airport,44.88199997,-93.22180176,Chicago Midway International Airport,41.7859993,-87.75240326
WN,LAX,CA,MDW,IL,625,625.0,0.0,1225,1156.0,-29.0,0.0,,211.0,1750.0,0.0,0.0,0.0,0.0,0.0,Southwest,Los Angeles International Airport,33.94250107,-118.4079971,Chicago Midway International Airport,41.7859993,-87.75240326
WN,LAX,CA,MDW,IL,1210,1219.0,9.0,1805,1802.0,-3.0,0.0,,223.0,1750.0,0.0,0.0,0.0,0.0,0.0,Southwest,Los Angeles International Airport,33.94250107,-118.4079971,Chicago Midway International Airport,41.7859993,-87.75240326
WN,LAX,CA,MDW,IL,1650,1650.0,0.0,2240,2215.0,-25.0,0.0,,205.0,1750.0,0.0,0.0,0.0,0.0,0.0,Southwest,Los Angeles International Airport,33.94250107,-118.4079971,Chicago Midway International Airport,41.7859993,-87.75240326
WN,LAX,CA,MDW,IL,1835,1858.0,23.0,25,30.0,5.0,0.0,,212.0,1750.0,0.0,0.0,0.0,0.0,0.0,Southwest,Los Angeles International Airport,33.94250107,-118.4079971,Chicago Midway International Airport,41.7859993,-87.75240326
WN,PHX,AZ,MDW,IL,810,806.0,-4.0,1225,1203.0,-22.0,0.0,,177.0,1444.0,0.0,0.0,0.0,0.0,0.0,Southwest,Phoenix Sky Harbor International Airport,33.43429947,-112.012001,Chicago Midway International Airport,41.7859993,-87.75240326
WN,PHX,AZ,MDW,IL,1030,1051.0,21.0,1445,1451.0,6.0,0.0,,180.0,1444.0,0.0,0.0,0.0,0.0,0.0,Southwest,Phoenix Sky Harbor International Airport,33.43429947,-112.012001,Chicago Midway International Airport,41.7859993,-87.75240326
WN,PHX,AZ,MDW,IL,1115,1116.0,1.0,1535,1515.0,-20.0,0.0,,179.0,1444.0,0.0,0.0,0.0,0.0,0.0,Southwest,Phoenix Sky Harbor International Airport,33.43429947,-112.012001,Chicago Midway International Airport,41.7859993,-87.75240326
WN,PHX,AZ,MDW,IL,1330,1330.0,0.0,1745,1731.0,-14.0,0.0,,181.0,1444.0,0.0,0.0,0.0,0.0,0.0,Southwest,Phoenix Sky Harbor International Airport,33.43429947,-112.012001,Chicago Midway International Airport,41.7859993,-87.75240326
WN,PHX,AZ,MDW,IL,1545,1609.0,24.0,1955,2005.0,10.0,0.0,,176.0,1444.0,0.0,0.0,0.0,0.0,0.0,Southwest,Phoenix Sky Harbor International Airport,33.43429947,-112.012001,Chicago Midway International Airport,41.7859993,-87.75240326
WN,PHX,AZ,MDW,IL,1730,1729.0,-1.0,2140,2126.0,-14.0,0.0,,177.0,1444.0,0.0,0.0,0.0,0.0,0.0,Southwest,Phoenix Sky Harbor International Airport,33.43429947,-112.012001,Chicago Midway International Airport,41.7859993,-87.75240326
WN,SMF,CA,MDW,IL,630,631.0,1.0,1230,1210.0,-20.0,0.0,,219.0,1790.0,0.0,0.0,0.0,0.0,0.0,Southwest,Sacramento International Airport,38.69540024,-121.5910034,Chicago Midway International Airport,41.7859993,-87.75240326
WN,ONT,CA,MDW,IL,705,705.0,0.0,1300,1230.0,-30.0,0.0,,205.0,1706.0,0.0,0.0,0.0,0.0,0.0,Southwest,Ontario International Airport,34.05599976,-117.6009979,Chicago Midway International Airport,41.7859993,-87.75240326
WN,AUS,TX,MDW,IL,600,557.0,-3.0,830,827.0,-3.0,0.0,,150.0,972.0,0.0,0.0,0.0,0.0,0.0,Southwest,Austin Bergstrom International Airport,30.19449997,-97.66989899,Chicago Midway International Airport,41.7859993,-87.75240326
WN,AUS,TX,MDW,IL,820,821.0,1.0,1055,1042.0,-13.0,0.0,,141.0,972.0,0.0,0.0,0.0,0.0,0.0,Southwest,Austin Bergstrom International Airport,30.19449997,-97.66989899,Chicago Midway International Airport,41.7859993,-87.75240326
WN,AUS,TX,MDW,IL,1820,1824.0,4.0,2050,2037.0,-13.0,0.0,,133.0,972.0,0.0,0.0,0.0,0.0,0.0,Southwest,Austin Bergstrom International Airport,30.19449997,-97.66989899,Chicago Midway International Airport,41.7859993,-87.75240326
WN,EWR,NJ,MDW,IL,620,616.0,-4.0,745,741.0,-4.0,0.0,,145.0,711.0,0.0,0.0,0.0,0.0,0.0,Southwest,Newark Liberty International Airport,40.69250107,-74.16870117,Chicago Midway International Airport,41.7859993,-87.75240326
WN,EWR,NJ,MDW,IL,1300,1259.0,-1.0,1420,1405.0,-15.0,0.0,,126.0,711.0,0.0,0.0,0.0,0.0,0.0,Southwest,Newark Liberty International Airport,40.69250107,-74.16870117,Chicago Midway International Airport,41.7859993,-87.75240326
WN,EWR,NJ,MDW,IL,1705,1657.0,-8.0,1835,1802.0,-33.0,0.0,,125.0,711.0,0.0,0.0,0.0,0.0,0.0,Southwest,Newark Liberty International Airport,40.69250107,-74.16870117,Chicago Midway International Airport,41.7859993,-87.75240326
WN,BOS,MA,MDW,IL,520,524.0,4.0,710,708.0,-2.0,0.0,,164.0,861.0,0.0,0.0,0.0,0.0,0.0,Southwest,General Edward Lawrence Logan International Airport,42.36429977,-71.00520325,Chicago Midway International Airport,41.7859993,-87.75240326
WN,BOS,MA,MDW,IL,825,824.0,-1.0,1020,1012.0,-8.0,0.0,,168.0,861.0,0.0,0.0,0.0,0.0,0.0,Southwest,General Edward Lawrence Logan International Airport,42.36429977,-71.00520325,Chicago Midway International Airport,41.7859993,-87.75240326
WN,BOS,MA,MDW,IL,1535,1533.0,-2.0,1730,1712.0,-18.0,0.0,,159.0,861.0,0.0,0.0,0.0,0.0,0.0,Southwest,General Edward Lawrence Logan International Airport,42.36429977,-71.00520325,Chicago Midway International Airport,41.7859993,-87.75240326
WN,PHL,PA,MDW,IL,625,622.0,-3.0,745,724.0,-21.0,0.0,,122.0,668.0,0.0,0.0,0.0,0.0,0.0,Southwest,Philadelphia International Airport,39.87189865,-75.2410965,Chicago Midway International Airport,41.7859993,-87.75240326
WN,PHL,PA,MDW,IL,1400,1411.0,11.0,1520,1514.0,-6.0,0.0,,123.0,668.0,0.0,0.0,0.0,0.0,0.0,Southwest,Philadelphia International Airport,39.87189865,-75.2410965,Chicago Midway International Airport,41.7859993,-87.75240326
WN,PHL,PA,MDW,IL,1620,1620.0,0.0,1745,1722.0,-23.0,0.0,,122.0,668.0,0.0,0.0,0.0,0.0,0.0,Southwest,Philadelphia International Airport,39.87189865,-75.2410965,Chicago Midway International Airport,41.7859993,-87.75240326
WN,ABQ,NM,MDW,IL,815,811.0,-4.0,1200,1141.0,-19.0,0.0,,150.0,1121.0,0.0,0.0,0.0,0.0,0.0,Southwest,Albuquerque International Sunport Airport,35.04019928,-106.6090012,Chicago Midway International Airport,41.7859993,-87.75240326
WN,ABQ,NM,MDW,IL,1600,1607.0,7.0,1935,1933.0,-2.0,0.0,,146.0,1121.0,0.0,0.0,0.0,0.0,0.0,Southwest,Albuquerque International Sunport Airport,35.04019928,-106.6090012,Chicago Midway International Airport,41.7859993,-87.75240326
WN,FLL,FL,MDW,IL,1135,1141.0,6.0,1345,1343.0,-2.0,0.0,,182.0,1167.0,0.0,0.0,0.0,0.0,0.0,Southwest,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233,Chicago Midway International Airport,41.7859993,-87.75240326
WN,FLL,FL,MDW,IL,1350,1413.0,23.0,1600,1611.0,11.0,0.0,,178.0,1167.0,0.0,0.0,0.0,0.0,0.0,Southwest,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233,Chicago Midway International Airport,41.7859993,-87.75240326
WN,FLL,FL,MDW,IL,1800,1821.0,21.0,2005,2018.0,13.0,0.0,,177.0,1167.0,0.0,0.0,0.0,0.0,0.0,Southwest,Fort Lauderdale Hollywood International Airport,26.07259941,-80.15270233,Chicago Midway International Airport,41.7859993,-87.75240326
WN,TPA,FL,MDW,IL,925,922.0,-3.0,1110,1055.0,-15.0,0.0,,153.0,997.0,0.0,0.0,0.0,0.0,0.0,Southwest,Tampa International Airport,27.97550011,-82.53320313,Chicago Midway International Airport,41.7859993,-87.75240326
WN,TPA,FL,MDW,IL,1015,1012.0,-3.0,1155,1137.0,-18.0,0.0,,145.0,997.0,0.0,0.0,0.0,0.0,0.0,Southwest,Tampa International Airport,27.97550011,-82.53320313,Chicago Midway International Airport,41.7859993,-87.75240326
WN,TPA,FL,MDW,IL,1430,1429.0,-1.0,1615,1603.0,-12.0,0.0,,154.0,997.0,0.0,0.0,0.0,0.0,0.0,Southwest,Tampa International Airport,27.97550011,-82.53320313,Chicago Midway International Airport,41.7859993,-87.75240326
WN,TPA,FL,MDW,IL,1750,1747.0,-3.0,1930,1910.0,-20.0,0.0,,143.0,997.0,0.0,0.0,0.0,0.0,0.0,Southwest,Tampa International Airport,27.97550011,-82.53320313,Chicago Midway International Airport,41.7859993,-87.75240326
WN,OKC,OK,MDW,IL,1445,1451.0,6.0,1635,1630.0,-5.0,0.0,,99.0,691.0,0.0,0.0,0.0,0.0,0.0,Southwest,Will Rogers World Airport,35.39310074,-97.60070038,Chicago Midway International Airport,41.7859993,-87.75240326
WN,PIT,PA,MDW,IL,600,556.0,-4.0,630,620.0,-10.0,0.0,,84.0,402.0,0.0,0.0,0.0,0.0,0.0,Southwest,Pittsburgh International Airport,40.49150085,-80.23290253,Chicago Midway International Airport,41.7859993,-87.75240326
WN,PIT,PA,MDW,IL,1145,1146.0,1.0,1220,1204.0,-16.0,0.0,,78.0,402.0,0.0,0.0,0.0,0.0,0.0,Southwest,Pittsburgh International Airport,40.49150085,-80.23290253,Chicago Midway International Airport,41.7859993,-87.75240326
WN,PIT,PA,MDW,IL,1455,1451.0,-4.0,1525,1517.0,-8.0,0.0,,86.0,402.0,0.0,0.0,0.0,0.0,0.0,Southwest,Pittsburgh International Airport,40.49150085,-80.23290253,Chicago Midway International Airport,41.7859993,-87.75240326
WN,PIT,PA,MDW,IL,1645,1641.0,-4.0,1715,1714.0,-1.0,0.0,,93.0,402.0,0.0,0.0,0.0,0.0,0.0,Southwest,Pittsburgh International Airport,40.49150085,-80.23290253,Chicago Midway International Airport,41.7859993,-87.75240326
WN,BWI,MD,MDW,IL,910,909.0,-1.0,1025,1020.0,-5.0,0.0,,131.0,611.0,0.0,0.0,0.0,0.0,0.0,Southwest,Baltimore/Washington International Thurgood Marshall Airport,39.17539978,-76.66829681,Chicago Midway International Airport,41.7859993,-87.75240326
WN,BWI,MD,MDW,IL,1330,1332.0,2.0,1435,1424.0,-11.0,0.0,,112.0,611.0,0.0,0.0,0.0,0.0,0.0,Southwest,Baltimore/Washington International Thurgood Marshall Airport,39.17539978,-76.66829681,Chicago Midway International Airport,41.7859993,-87.75240326
